ENSG	CDS	5utr	3utr	5utr|3utr	intron	intergenic	noncoding_exon	noncoding_intron
ENSG00000091664.7	0	0	0	0	3	0	0	0
ENSG00000255540.1	0	0	0	0	0	0	1	0
ENSG00000145014.13	13	0	2	0	83	0	0	0
ENSG00000068366.15	10	2	13	0	126	0	0	8
ENSG00000147485.8	0	0	0	0	73	0	0	0
ENSG00000105793.11	11	1	25	0	141	0	0	0
ENSG00000272033.1	0	0	0	0	0	0	5	0
ENSG00000122882.6	28	2	5	0	85	0	0	1
ENSG00000186575.13	58	5	12	0	224	0	0	0
ENSG00000258590.1	0	0	0	0	0	0	0	2
ENSG00000168672.3	9	0	15	0	0	0	0	0
ENSG00000259407.1	0	0	0	0	0	0	3	13
ENSG00000250946.2	0	0	0	0	0	0	1	0
ENSG00000255139.1	0	0	0	0	0	0	0	6
ENSG00000178307.5	6	0	6	0	27	0	0	0
ENSG00000043591.4	1	1	0	0	0	0	0	0
ENSG00000126259.15	0	0	0	0	3	0	0	0
ENSG00000198366.5	4	0	0	0	0	0	0	0
ENSG00000248307.1	0	0	0	0	0	0	0	6
ENSG00000251501.1	0	0	0	0	0	0	1	0
ENSG00000263235.1	0	0	0	0	0	0	8	0
ENSG00000259974.2	0	0	0	0	0	0	0	7
ENSG00000103496.10	41	5	3	0	17	0	5	7
ENSG00000152527.9	32	1	2	0	66	0	0	0
ENSG00000178863.6	0	0	0	0	0	0	2	1
ENSG00000041357.11	35	3	4	0	7	0	0	0
ENSG00000137266.10	11	2	21	0	260	0	0	0
ENSG00000181104.6	5	0	7	0	5	0	0	0
ENSG00000072694.14	0	0	0	0	5	0	0	0
ENSG00000229666.1	0	0	0	0	0	0	0	1
ENSG00000250546.1	0	0	0	0	0	0	12	796
ENSG00000183439.5	1	1	0	0	1	0	0	0
ENSG00000214491.4	1	0	1	0	4	0	0	0
ENSG00000129749.3	2	0	1	0	4	0	0	0
ENSG00000227360.1	0	0	0	0	0	0	0	1
ENSG00000223358.1	0	0	0	0	0	0	0	3
ENSG00000226194.1	0	0	0	0	0	0	0	5
ENSG00000105700.6	23	13	4	0	9	0	0	0
ENSG00000197405.3	1	0	0	0	15	0	0	5
ENSG00000172772.3	1	0	0	0	0	0	0	0
ENSG00000226979.4	0	0	1	0	2	0	0	0
ENSG00000158901.7	0	0	0	0	7	0	0	0
ENSG00000163630.6	0	1	0	0	52	0	0	7
ENSG00000204866.4	0	0	0	0	2	0	0	2
ENSG00000198805.7	14	3	2	0	9	0	0	0
ENSG00000153786.8	8	5	6	0	46	0	0	0
ENSG00000174586.6	5	0	2	0	8	0	0	0
ENSG00000148655.10	2	0	2	0	273	0	0	156
ENSG00000272072.1	0	0	0	0	0	0	3	0
ENSG00000137171.10	11	7	1	0	33	0	1	15
ENSG00000199363.1	0	0	0	0	0	0	58	0
ENSG00000171241.4	14	0	2	0	64	0	0	0
ENSG00000223461.1	0	0	0	0	0	0	0	2
ENSG00000175707.7	0	0	0	0	1	0	0	0
ENSG00000152580.8	4	0	0	0	4	0	0	0
ENSG00000145247.7	0	0	0	0	3	0	0	0
ENSG00000223820.5	0	0	0	0	0	0	7	20
ENSG00000155016.13	2	1	2	0	15	0	0	0
ENSG00000236922.5	0	0	0	0	0	0	1	13
ENSG00000224904.1	0	0	0	0	0	0	1	0
ENSG00000171722.7	0	0	0	0	1	0	0	0
ENSG00000157483.4	6	0	11	0	135	0	0	0
ENSG00000161980.5	8	0	6	0	20	0	0	0
ENSG00000167588.8	1	0	1	0	3	0	0	0
ENSG00000240960.1	0	0	0	0	0	0	1	0
ENSG00000004846.12	0	0	0	0	11	0	0	1
ENSG00000271850.1	0	0	0	0	0	0	0	34
ENSG00000142273.6	0	0	0	0	3	0	0	0
ENSG00000005448.12	3	0	1	0	3	0	0	0
ENSG00000149260.10	3	0	1	0	12	0	0	0
ENSG00000172543.3	0	0	0	0	2	0	0	0
ENSG00000258225.1	0	0	0	0	0	0	0	3
ENSG00000165695.5	3	1	0	0	47	0	0	0
ENSG00000172062.12	2	0	2	0	3	0	0	0
ENSG00000140391.10	18	4	28	0	134	0	0	0
ENSG00000175198.10	17	0	3	0	509	0	0	0
ENSG00000139675.10	11	23	2	0	46	0	0	0
ENSG00000100372.10	13	5	1	0	155	0	0	0
ENSG00000267147.1	0	0	0	0	0	0	0	3
ENSG00000178789.4	0	0	0	0	3	0	0	0
ENSG00000226807.2	0	0	0	0	0	0	3	9
ENSG00000229693.2	0	0	0	0	0	0	1	0
ENSG00000125851.5	0	0	0	0	42	0	0	0
ENSG00000058335.11	10	0	0	0	37	0	0	0
ENSG00000172915.14	47	5	2	0	661	0	0	0
ENSG00000149443.4	0	0	0	0	3	0	0	0
ENSG00000133111.3	34	0	9	0	60	0	0	0
ENSG00000187713.5	7	2	2	0	0	0	0	0
ENSG00000205622.5	0	0	0	0	0	0	0	19
ENSG00000234435.1	0	0	0	0	0	0	0	1
ENSG00000262049.1	0	0	0	0	0	0	28	0
ENSG00000150764.9	8	1	1	0	51	0	0	0
ENSG00000268101.2	0	0	0	0	0	0	0	1
ENSG00000264187.1	0	0	0	0	0	0	19	49
ENSG00000227598.1	0	0	0	0	0	0	2	749
ENSG00000255182.1	0	0	0	0	0	0	36	48
ENSG00000229607.1	0	0	0	0	0	0	0	1
ENSG00000178568.9	5	2	1	0	679	0	0	0
ENSG00000267284.1	0	0	0	0	0	0	12	147
ENSG00000237410.1	0	0	0	0	0	0	0	1
ENSG00000156510.11	0	0	0	0	7	0	0	0
ENSG00000119899.11	7	1	3	0	35	0	0	0
ENSG00000129757.8	1	1	0	0	0	0	0	0
ENSG00000082996.15	20	5	3	0	243	0	0	0
ENSG00000111203.7	34	0	11	0	55	0	18	80
ENSG00000225539.1	0	0	0	0	0	0	0	2
ENSG00000187866.6	17	1	12	0	0	0	0	0
ENSG00000129295.4	2	0	0	0	20	0	0	0
ENSG00000265052.1	0	0	0	0	0	0	3	0
ENSG00000269962.1	0	0	0	0	0	0	1	0
ENSG00000253117.4	0	0	1	0	5	0	0	0
ENSG00000227145.1	0	0	0	0	0	0	0	7
ENSG00000229807.5	0	0	0	0	0	0	21506	948
ENSG00000104983.4	13	1	0	0	26	0	0	0
ENSG00000177042.10	3	0	5	0	15	0	0	0
ENSG00000267317.1	0	0	0	0	0	0	7	19
ENSG00000253974.1	0	0	0	0	0	0	0	19
ENSG00000127445.9	11	1	3	0	23	0	0	0
ENSG00000227184.3	40	0	0	0	1	0	0	0
ENSG00000226398.1	0	0	0	0	0	0	0	3
ENSG00000270750.1	0	0	0	0	0	0	1	0
ENSG00000113356.6	14	0	3	0	42	0	0	0
ENSG00000227279.1	0	0	0	0	0	0	0	1
ENSG00000225811.1	0	0	0	0	0	0	0	6
ENSG00000235750.5	3	3	4	0	23	0	0	0
ENSG00000213846.3	0	0	0	0	0	0	7	0
ENSG00000176723.5	3	1	0	0	0	0	0	0
ENSG00000101457.8	30	0	0	0	35	0	0	0
ENSG00000146950.8	4	0	2	0	23	0	0	0
ENSG00000230575.1	0	0	0	0	0	0	0	1
ENSG00000116833.9	1	0	0	0	37	0	0	0
ENSG00000124422.7	89	6	45	0	118	0	0	0
ENSG00000256686.1	0	0	0	0	0	0	0	8
ENSG00000183666.12	0	0	0	0	0	0	29	172
ENSG00000253537.1	4	0	3	0	186	0	0	0
ENSG00000167378.4	14	2	17	0	3	0	0	0
ENSG00000266728.1	0	0	0	0	0	0	1	10
ENSG00000258559.2	0	0	0	0	0	0	5	37
ENSG00000232638.1	0	0	0	0	0	0	1	1
ENSG00000164309.10	7	0	0	0	10	0	0	0
ENSG00000102048.11	0	0	1	0	2	0	0	0
ENSG00000065361.10	3	0	1	0	2	0	0	0
ENSG00000230092.3	0	0	0	0	0	0	1	3
ENSG00000132275.6	28	1	30	0	5	0	0	0
ENSG00000113712.12	88	15	33	0	397	0	0	0
ENSG00000255749.1	0	0	0	0	0	0	1	0
ENSG00000160972.5	21	8	0	0	10	0	0	15
ENSG00000172460.10	0	0	0	0	0	0	4	2
ENSG00000224888.3	0	0	0	0	0	0	1	4
ENSG00000163249.5	5	1	6	0	42	0	0	0
ENSG00000155749.8	0	0	0	0	29	0	0	0
ENSG00000232825.1	0	0	0	0	0	0	0	10
ENSG00000101384.7	5	1	2	0	5	0	0	0
ENSG00000125691.8	132	4	8	0	1017	0	0	0
ENSG00000251336.1	0	0	0	0	0	0	0	1
ENSG00000188095.3	1	0	1	0	5	0	0	0
ENSG00000118520.9	0	0	0	0	1	0	0	0
ENSG00000224032.2	0	0	0	0	0	0	25	126
ENSG00000264278.1	0	0	1	0	14	0	0	0
ENSG00000236438.2	0	0	0	0	0	0	0	11
ENSG00000145692.10	0	0	0	0	2	0	0	0
ENSG00000269982.1	0	0	0	0	0	0	4	0
ENSG00000258752.1	0	0	0	0	0	0	0	4
ENSG00000135378.3	3	1	2	0	24	0	0	0
ENSG00000155093.13	1	0	1	0	329	0	0	0
ENSG00000167065.9	2	2	0	0	11	0	0	0
ENSG00000196860.3	0	0	0	0	5	0	0	0
ENSG00000197728.5	17	1	0	0	5	0	0	0
ENSG00000163435.11	1	2	0	0	0	0	0	0
ENSG00000237026.1	0	0	0	0	0	0	0	5
ENSG00000249604.1	0	0	0	0	0	0	1	0
ENSG00000184076.10	10	1	8	0	2	0	0	0
ENSG00000265788.1	0	0	0	0	0	0	2	0
ENSG00000262874.1	0	0	2	0	0	0	0	0
ENSG00000122034.8	32	3	0	0	27	0	0	0
ENSG00000162746.10	1	1	0	0	1	0	0	0
ENSG00000092853.9	188	4	2	0	103	0	0	0
ENSG00000232486.1	0	0	0	0	0	0	54	3
ENSG00000162694.9	7	5	4	0	61	0	0	0
ENSG00000243759.1	0	0	0	0	0	0	3	0
ENSG00000036473.6	0	0	0	0	3	0	0	0
ENSG00000171860.4	1	0	0	0	1	0	0	0
ENSG00000139343.6	6	0	1	0	39	0	0	0
ENSG00000237626.1	0	0	0	0	0	0	0	1
ENSG00000199071.2	0	0	0	0	0	0	1	0
ENSG00000259042.1	0	0	0	0	0	0	1	0
ENSG00000237548.1	0	0	0	0	0	0	1	86
ENSG00000254119.1	0	0	0	0	0	0	0	13
ENSG00000138795.5	17	7	4	0	126	0	0	0
ENSG00000196503.2	0	0	0	0	11	0	0	0
ENSG00000256481.1	0	0	0	0	0	0	0	1
ENSG00000106628.6	29	2	0	0	26	0	0	0
ENSG00000271894.1	0	0	0	0	0	0	1	31
ENSG00000223850.1	0	0	0	0	0	0	1	2
ENSG00000263893.2	0	0	0	0	0	0	0	1
ENSG00000173894.6	61	0	16	0	27	0	0	0
ENSG00000250423.2	1	0	0	0	18	0	0	0
ENSG00000234263.1	0	0	0	0	0	0	0	2
ENSG00000103064.9	24	4	40	0	51	0	0	0
ENSG00000186930.3	1	0	0	0	0	0	0	0
ENSG00000214553.5	0	0	0	0	0	0	2	0
ENSG00000205549.4	0	0	0	0	5	0	0	0
ENSG00000226754.1	0	0	0	0	0	0	1	2
ENSG00000201140.1	0	0	0	0	0	0	1	0
ENSG00000137338.4	23	1	1	0	93	0	0	0
ENSG00000124839.8	1	0	0	0	4	0	0	1
ENSG00000264798.1	0	0	0	0	0	0	1	0
ENSG00000241168.1	0	0	0	0	0	0	0	4
ENSG00000089248.6	33	3	9	0	22	0	0	0
ENSG00000185085.2	8	0	0	0	4	0	0	0
ENSG00000107566.9	11	3	9	0	59	0	0	0
ENSG00000196954.8	0	0	0	0	3	0	0	0
ENSG00000240038.2	2	8	0	0	48	0	3	0
ENSG00000248027.1	0	0	0	0	0	0	1	1
ENSG00000169857.3	21	0	0	0	133	0	0	0
ENSG00000178403.3	2	0	2	0	0	0	0	0
ENSG00000258830.1	0	0	0	0	0	0	39	67
ENSG00000168000.10	16	14	0	0	52	0	0	0
ENSG00000142507.5	8	0	0	0	2	0	0	0
ENSG00000178860.8	0	0	2	0	1	0	0	0
ENSG00000003147.13	11	1	0	0	106	0	0	0
ENSG00000179796.7	0	1	0	0	12	0	0	0
ENSG00000251081.1	0	0	0	0	0	0	0	3
ENSG00000198857.3	0	0	0	0	0	0	0	1
ENSG00000268927.1	0	4	0	0	0	0	0	0
ENSG00000178217.9	0	0	0	0	18	0	0	0
ENSG00000121764.7	0	0	2	0	2	0	0	0
ENSG00000197584.7	0	0	0	0	58	0	0	0
ENSG00000250982.2	0	0	0	0	0	0	2	0
ENSG00000231133.2	0	0	0	0	0	0	0	6
ENSG00000266969.1	0	0	0	0	0	0	0	3
ENSG00000113805.8	0	0	0	0	27	0	0	0
ENSG00000241527.1	0	0	0	0	0	0	1	1
ENSG00000236269.1	0	0	0	0	0	0	2	14
ENSG00000197415.7	0	0	0	0	27	0	0	0
ENSG00000102021.6	0	0	0	0	1	0	0	0
ENSG00000143466.9	6	0	2	0	9	0	0	0
ENSG00000230926.1	0	0	0	0	0	0	0	1
ENSG00000224535.1	0	0	0	0	0	0	1	0
ENSG00000153002.7	0	0	0	0	6	0	0	0
ENSG00000251446.1	0	0	0	0	0	0	0	4
ENSG00000230337.1	0	0	0	0	0	0	0	1
ENSG00000259569.2	0	0	0	0	0	0	1	0
ENSG00000271786.1	3	2	0	0	40	0	0	0
ENSG00000189252.4	0	0	0	0	1	0	0	0
ENSG00000263264.1	1	0	0	0	4	0	0	0
ENSG00000142186.12	29	0	1	0	22	0	0	0
ENSG00000248290.1	0	0	0	0	0	0	0	1
ENSG00000164106.3	0	0	0	0	2	0	0	0
ENSG00000269928.1	0	0	0	0	0	0	1	0
ENSG00000225045.1	0	0	0	0	0	0	1	0
ENSG00000128309.12	29	5	1	0	15	0	0	0
ENSG00000168061.9	7	1	0	0	0	0	0	0
ENSG00000249839.1	0	0	0	0	0	0	1	0
ENSG00000143952.15	33	4	6	0	385	0	0	0
ENSG00000211445.7	2	0	7	0	12	0	0	0
ENSG00000228174.3	0	0	0	0	0	0	1	1
ENSG00000233228.1	0	0	0	0	0	0	2	0
ENSG00000221914.4	46	5	3	0	293	0	0	0
ENSG00000180210.10	0	0	0	0	4	0	0	0
ENSG00000160695.10	17	0	2	0	13	0	0	0
ENSG00000138755.5	0	0	0	0	1	0	0	0
ENSG00000104368.13	12	2	7	0	21	0	0	0
ENSG00000268466.1	0	1	0	0	0	0	0	0
ENSG00000266613.1	0	0	0	0	0	0	1	0
ENSG00000213608.5	0	0	0	0	0	0	3	0
ENSG00000221916.2	0	0	2	0	0	0	0	0
ENSG00000259324.1	0	0	0	0	0	0	1	0
ENSG00000267042.1	0	0	0	0	0	0	1	1
ENSG00000170748.5	0	0	1	0	0	0	0	0
ENSG00000271151.1	0	0	0	0	0	0	2	0
ENSG00000213578.4	1	0	2	0	0	0	0	0
ENSG00000231990.1	0	0	0	0	0	0	0	1
ENSG00000198189.6	5	1	3	0	47	0	0	0
ENSG00000250280.2	0	0	0	0	0	0	11	3
ENSG00000116039.7	7	0	0	0	18	0	0	0
ENSG00000198938.2	2361	0	0	0	0	0	0	0
ENSG00000268193.1	0	0	0	0	0	0	10	53
ENSG00000204965.4	4	0	0	0	176	0	0	0
ENSG00000173262.7	0	0	0	0	9	0	0	0
ENSG00000135541.16	78	1	13	0	234	0	0	0
ENSG00000248774.1	0	0	0	0	0	0	0	6
ENSG00000166477.8	61	0	0	0	26	0	0	0
ENSG00000233016.2	0	0	0	0	0	0	617	7
ENSG00000187688.10	0	0	0	0	5	0	0	0
ENSG00000256590.2	0	0	0	0	0	0	0	1
ENSG00000224361.1	0	0	0	0	1	0	0	0
ENSG00000232545.1	0	0	0	0	0	0	3	3
ENSG00000074356.12	86	0	9	0	41	0	0	0
ENSG00000198848.8	0	0	0	0	1	0	0	0
ENSG00000100934.10	31	5	5	0	108	0	0	0
ENSG00000221062.1	0	0	0	0	0	0	3	0
ENSG00000264413.1	0	0	0	0	0	0	1	0
ENSG00000268278.1	0	0	0	0	0	0	0	1
ENSG00000254154.4	0	0	0	0	0	0	6	13
ENSG00000101464.6	11	0	2	0	122	0	0	0
ENSG00000166199.8	19	3	0	0	122	0	0	0
ENSG00000245937.3	0	0	0	0	0	0	38	256
ENSG00000106080.6	2	2	7	0	10	0	0	0
ENSG00000102962.4	0	0	0	0	1	0	0	0
ENSG00000255120.1	0	0	0	0	0	0	0	1
ENSG00000254872.2	0	0	0	0	0	0	0	3
ENSG00000233593.2	0	0	0	0	0	0	4	106
ENSG00000164893.4	0	0	0	0	2	0	0	9
ENSG00000250802.2	0	0	0	0	0	0	26	253
ENSG00000188101.5	0	0	0	0	0	0	0	2
ENSG00000144026.7	22	13	24	0	11	0	2	0
ENSG00000167720.8	1	11	1	0	51	0	0	0
ENSG00000175482.4	1	0	2	0	2	0	2	0
ENSG00000160963.9	1	0	0	0	60	0	0	0
ENSG00000136717.10	6	0	1	0	46	0	0	0
ENSG00000157399.10	1	0	0	0	3	0	0	0
ENSG00000253658.1	0	0	0	0	0	0	1	17
ENSG00000250334.1	0	0	0	0	0	0	1	4
ENSG00000261083.1	0	0	0	0	0	0	1	6
ENSG00000254857.1	0	0	0	0	0	0	1	0
ENSG00000136271.6	61	1	4	0	24	0	54	0
ENSG00000204655.7	0	0	2	0	2	0	0	0
ENSG00000229589.1	0	0	0	0	0	0	4	2
ENSG00000234690.2	0	0	0	0	0	0	0	40
ENSG00000207584.1	0	0	0	0	0	0	1	0
ENSG00000272316.1	0	0	0	0	0	0	2	0
ENSG00000257519.1	0	0	0	0	0	0	0	1
ENSG00000095585.12	0	0	0	0	16	0	0	0
ENSG00000111786.4	48	3	1	0	32	0	0	0
ENSG00000186951.12	12	0	18	0	102	0	0	0
ENSG00000130038.5	8	1	1	0	102	0	1	8
ENSG00000089693.6	14	5	8	0	9	0	0	0
ENSG00000189167.7	0	0	0	0	3	0	0	0
ENSG00000135837.11	401	7	17	0	281	0	0	0
ENSG00000250930.1	0	0	0	0	0	0	1	6
ENSG00000258301.2	0	0	0	0	0	0	11	8
ENSG00000124787.9	4	0	1	0	1	0	0	0
ENSG00000245685.2	0	0	0	0	0	0	2	67
ENSG00000164093.11	11	2	2	0	24	0	0	0
ENSG00000267777.1	0	0	0	0	0	0	0	6
ENSG00000105717.9	5	0	3	0	47	0	0	0
ENSG00000225964.1	0	0	0	0	0	0	0	3
ENSG00000126107.10	30	1	2	0	10	0	0	0
ENSG00000114790.8	32	0	4	0	141	0	0	0
ENSG00000088038.13	139	11	6	0	52	0	0	0
ENSG00000205148.1	1	0	0	0	0	0	0	0
ENSG00000116819.6	1	0	0	0	8	0	0	0
ENSG00000216105.1	0	0	0	0	0	0	3	0
ENSG00000225759.1	0	0	0	0	0	0	0	2
ENSG00000233005.1	0	0	0	0	0	0	0	70
ENSG00000122543.6	1	0	0	0	1	0	0	0
ENSG00000146232.10	0	0	0	0	5	0	0	0
ENSG00000269189.1	0	0	0	0	0	0	2	0
ENSG00000176571.7	0	0	0	0	35	0	0	0
ENSG00000248517.1	0	0	0	0	0	0	0	1
ENSG00000137221.10	57	13	8	0	54	0	0	0
ENSG00000267093.1	0	0	0	0	0	0	1	0
ENSG00000257181.1	0	0	0	0	0	0	0	368
ENSG00000230058.1	0	0	0	0	0	0	0	1
ENSG00000224322.1	0	0	0	0	0	0	0	10
ENSG00000076248.6	36	1	9	0	43	0	0	0
ENSG00000109323.4	7	1	0	0	173	0	0	0
ENSG00000207421.1	0	0	0	0	0	0	155	0
ENSG00000164050.8	29	1	0	0	27	0	0	0
ENSG00000256325.1	0	0	0	0	0	0	4	0
ENSG00000250159.2	0	0	0	0	0	0	6	70
ENSG00000215835.2	0	0	0	0	0	0	1	0
ENSG00000108849.3	0	0	1	0	0	0	0	0
ENSG00000265222.1	0	0	0	0	0	0	1	8
ENSG00000137709.5	1	0	0	0	13	0	0	0
ENSG00000110756.13	20	2	1	0	38	0	0	0
ENSG00000100554.7	9	2	6	0	11	0	2	24
ENSG00000227175.1	0	0	0	0	0	0	0	2
ENSG00000267267.1	0	0	0	0	0	0	1	0
ENSG00000175445.10	1	1	3	0	3	0	0	0
ENSG00000267896.1	0	0	0	0	0	0	14	2
ENSG00000250722.1	6	0	1	0	12	0	0	0
ENSG00000269504.1	0	0	0	0	0	0	0	2
ENSG00000188933.10	0	0	0	0	0	0	0	1
ENSG00000214265.7	0	0	0	0	0	0	0	2
ENSG00000168282.4	13	2	3	0	0	0	0	0
ENSG00000177917.6	14	3	13	0	150	0	0	0
ENSG00000105393.11	27	1	1	0	26	0	0	4
ENSG00000140678.12	1	0	0	0	3	0	0	0
ENSG00000251602.2	0	0	0	0	0	0	6	3
ENSG00000272100.1	0	0	0	0	0	0	2	0
ENSG00000180376.12	229	2	7	0	334	0	0	0
ENSG00000203857.5	0	0	0	0	1	0	0	0
ENSG00000235105.1	0	0	0	0	0	0	1	0
ENSG00000075043.13	14	1	0	0	151	0	0	0
ENSG00000227719.1	0	0	0	0	0	0	0	1
ENSG00000254740.2	0	0	0	0	0	0	0	5
ENSG00000112357.8	4	0	0	0	60	0	0	0
ENSG00000203971.1	0	0	0	0	0	0	2	0
ENSG00000258260.1	0	0	0	0	0	0	0	1
ENSG00000076770.10	11	2	58	0	163	0	0	0
ENSG00000138698.10	15	4	3	0	349	0	0	0
ENSG00000273137.1	0	0	0	0	0	0	3	0
ENSG00000223829.1	0	0	0	0	0	0	0	5
ENSG00000126231.9	0	0	0	0	1	0	0	0
ENSG00000176476.4	13	4	0	0	37	0	0	0
ENSG00000081870.7	11	1	4	0	63	0	0	0
ENSG00000159842.10	55	4	9	0	201	0	0	0
ENSG00000272296.1	0	0	0	0	0	0	18	0
ENSG00000157557.7	9	3	2	0	14	0	0	0
ENSG00000250237.1	0	0	0	0	0	0	0	1
ENSG00000225762.1	0	0	0	0	0	0	0	7
ENSG00000237907.1	0	0	0	0	0	0	2	0
ENSG00000105650.17	2	4	0	0	13	0	0	0
ENSG00000143199.13	3	1	0	0	31	0	0	0
ENSG00000110848.4	0	0	1	0	0	0	0	0
ENSG00000102871.11	2	0	0	0	4	0	0	0
ENSG00000093009.5	120	0	1	0	327	0	0	0
ENSG00000260824.1	0	0	0	0	0	0	1	0
ENSG00000146555.14	60	3	7	0	1929	0	0	0
ENSG00000116906.7	39	3	7	0	120	0	0	0
ENSG00000166828.2	1	0	0	0	5	0	0	0
ENSG00000162888.4	1	0	0	0	1	0	0	0
ENSG00000267939.1	0	0	0	0	0	0	0	15
ENSG00000069764.5	0	0	0	0	2	0	0	0
ENSG00000124743.5	1	0	2	0	2	0	0	0
ENSG00000123106.6	35	2	2	0	595	0	0	0
ENSG00000225008.1	0	0	0	0	0	0	3	0
ENSG00000265185.2	0	0	0	0	0	0	4	0
ENSG00000154065.12	2	0	1	0	38	0	0	0
ENSG00000071242.7	15	9	9	0	578	0	0	0
ENSG00000152760.5	0	0	0	0	1	0	0	0
ENSG00000083444.12	32	2	7	0	36	0	0	0
ENSG00000224826.1	0	0	0	0	0	0	2	0
ENSG00000270578.1	0	0	0	0	0	0	1	0
ENSG00000241745.2	0	0	0	0	0	0	2	0
ENSG00000172000.3	0	0	0	0	2	0	0	0
ENSG00000107581.8	754	2	2	0	468	0	0	0
ENSG00000228123.4	0	0	0	0	0	0	1	0
ENSG00000267632.1	0	0	0	0	0	0	10	0
ENSG00000265775.1	0	0	0	0	0	0	1	0
ENSG00000232560.2	0	2	0	0	1	0	0	0
ENSG00000064313.7	48	15	3	0	175	0	0	0
ENSG00000166526.12	48	3	12	0	39	0	0	0
ENSG00000238113.2	0	0	0	0	0	0	3	7
ENSG00000105193.4	23	3	3	0	16	0	0	0
ENSG00000116815.11	1	1	2	0	151	0	0	0
ENSG00000230583.2	0	0	0	0	0	0	3	12
ENSG00000232815.1	0	0	0	0	0	0	1	0
ENSG00000189337.11	8	2	3	0	378	0	0	0
ENSG00000153789.8	0	0	0	0	1	0	0	0
ENSG00000017260.15	45	6	11	0	194	0	0	0
ENSG00000075151.15	284	56	17	0	1557	0	0	0
ENSG00000165621.4	2	0	0	0	1	0	0	0
ENSG00000143126.7	109	0	6	0	13	0	0	0
ENSG00000124429.13	1	0	0	0	6	0	0	0
ENSG00000226663.2	0	0	0	0	0	0	2	0
ENSG00000087085.9	9	1	1	0	9	0	0	0
ENSG00000231515.1	0	0	0	0	0	0	1	0
ENSG00000236810.1	0	0	0	0	0	0	3	40
ENSG00000255663.1	0	0	0	0	0	0	1	23
ENSG00000135373.8	1	0	1	0	4	0	0	0
ENSG00000215454.4	1	0	0	0	0	0	0	0
ENSG00000270802.2	0	0	0	0	0	0	1	0
ENSG00000170379.15	0	0	2	0	2	0	0	0
ENSG00000270041.1	0	0	0	0	0	0	1	0
ENSG00000186017.10	18	0	7	0	43	0	0	0
ENSG00000135930.9	18	1	6	0	47	0	0	0
ENSG00000163491.12	11	0	0	0	112	0	0	0
ENSG00000163386.16	54	15	0	0	74	0	0	0
ENSG00000176490.4	17	3	13	0	1	0	0	0
ENSG00000139364.6	2	0	1	0	86	0	0	69
ENSG00000146731.6	59	1	8	0	61	0	0	0
ENSG00000167798.12	0	0	0	0	0	0	0	8
ENSG00000196456.4	4	5	0	0	92	0	5	4
ENSG00000166073.4	0	0	2	0	75	0	0	0
ENSG00000172466.11	75	9	112	0	16	0	0	0
ENSG00000243345.1	0	0	0	0	0	0	0	1
ENSG00000174446.8	9	0	7	0	12	0	0	0
ENSG00000238975.1	0	0	0	0	0	0	1	0
ENSG00000213132.2	0	1	0	0	0	0	0	0
ENSG00000105404.6	10	0	1	0	5	0	0	0
ENSG00000082641.11	82	19	45	0	23	0	0	0
ENSG00000264344.1	0	0	0	0	0	0	1	0
ENSG00000140280.9	0	0	1	0	3	0	0	0
ENSG00000230477.1	0	0	0	0	0	0	1	0
ENSG00000154734.10	57	6	21	0	8	0	0	0
ENSG00000265273.1	0	0	0	0	0	0	3	0
ENSG00000114030.8	41	2	27	0	254	0	0	0
ENSG00000158545.11	88	9	8	0	104	0	0	0
ENSG00000225531.1	0	0	0	0	0	0	1	0
ENSG00000143727.11	13	0	21	0	14	0	0	0
ENSG00000049249.4	0	0	0	0	2	0	0	0
ENSG00000269696.1	0	0	0	0	0	0	1	23
ENSG00000267439.1	0	0	0	0	0	0	2	1
ENSG00000226913.1	0	0	0	0	0	0	5	1
ENSG00000122966.9	230	0	20	0	233	0	0	0
ENSG00000135454.9	6	1	1	0	2	0	3	0
ENSG00000250241.1	0	0	0	0	0	0	4	51
ENSG00000261310.1	0	0	0	0	0	0	0	2
ENSG00000163596.12	11	4	3	0	120	0	0	0
ENSG00000205362.6	0	0	0	0	1	0	0	0
ENSG00000104043.10	0	0	0	0	27	0	0	0
ENSG00000244151.1	0	0	0	0	0	0	3	1
ENSG00000119421.5	2	0	1	0	33	0	0	0
ENSG00000003987.9	7	0	1	0	46	0	0	0
ENSG00000113924.7	0	1	0	0	9	0	0	0
ENSG00000146242.5	15	6	4	0	1	0	0	0
ENSG00000236535.1	0	0	0	0	0	0	9	36
ENSG00000141434.7	0	0	0	0	11	0	0	0
ENSG00000180745.4	0	0	0	0	3	0	0	0
ENSG00000154639.14	19	0	17	0	93	0	0	0
ENSG00000267694.1	0	0	0	0	0	0	0	2
ENSG00000231413.1	0	0	0	0	0	0	1	0
ENSG00000201772.1	0	0	0	0	0	0	221	0
ENSG00000113163.11	20	4	2	0	244	0	0	0
ENSG00000248538.2	0	0	0	0	0	0	0	10
ENSG00000135801.5	21	1	15	0	57	0	0	0
ENSG00000074054.13	67	5	12	0	432	0	0	0
ENSG00000235018.1	0	0	0	0	0	0	1	0
ENSG00000130649.5	1	0	0	0	20	0	2	5
ENSG00000171551.7	8	1	3	0	1	0	0	0
ENSG00000230068.2	0	0	0	0	0	0	2	17
ENSG00000166595.7	2	0	1	0	6	0	0	0
ENSG00000138759.13	59	5	11	0	378	0	0	0
